entrez_id	essentiality	data_source
57088	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2145	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51225	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
28913	Non-essential	PMID:18239125
54600	Non-essential	PMID:18239125
8506	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
81626	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
627	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23057	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26716	Non-essential	PMID:26472760,PMID:18239125
2036	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7289	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5351	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6991	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
9058	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
644538	Non-essential	PMID:26472758,PMID:18239125,PMID:26627737
54873	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
116511	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
64184	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23120	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6549	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29072	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
29796	Non-essential	PMID:26472758,PMID:21746896,PMID:18239125,PMID:26627737,PMID:26472760
55891	Non-essential	PMID:26472758,PMID:18239125
613	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
80346	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
149095	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6596	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5563	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79707	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
10475	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55754	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
112858	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
1347	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8708	Non-essential	PMID:26472758,PMID:18239125
4539	Non-essential	PMID:18239125
2762	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23358	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84629	Non-essential	PMID:26472758,PMID:18239125
8613	Non-essential	PMID:26472760,PMID:18239125
83896	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7347	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
83902	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6532	Non-essential	PMID:26472758,PMID:18239125
6092	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7320	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54988	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23314	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9330	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
766	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28900	Non-essential	PMID:18239125
85294	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
116254	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
83464	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
219	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8483	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
81556	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
7543	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:26627737,PMID:19490893
59277	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23149	Non-essential	PMID:26472758,PMID:19490893,PMID:18239125
51528	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57162	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5164	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3675	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55201	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9162	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:19490893
152002	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9263	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
727686	Non-essential	PMID:18239125
53942	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22866	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
133688	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
5169	Non-essential	PMID:26472758,PMID:18239125
9180	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84179	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84557	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23460	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79953	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
128869	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
23461	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56941	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84259	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10413	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
85016	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
123811	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4629	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29895	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
5414	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:19490893
344905	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9897	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
259240	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6003	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100287327	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
145781	Non-essential	PMID:26472760,PMID:18239125
84246	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
22952	Non-essential	PMID:18239125
3225	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79642	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100128731	Non-essential	PMID:26472758,PMID:26472760
3441	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10092	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
340252	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
132884	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
5713	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5016	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
728340	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
474354	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
89801	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54826	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8671	Non-essential	PMID:21746896,PMID:26472758,PMID:18239125,PMID:26472760
1755	Non-essential	PMID:21746896,PMID:26472758,PMID:18239125
55709	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
25847	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
7597	Non-essential	PMID:26472758,PMID:18239125,PMID:26627737
284217	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
145814	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
85360	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
200844	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23203	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6723	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5212	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5699	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23431	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
85440	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
54665	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
55258	Non-essential	PMID:26472758,PMID:18239125
54936	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
11240	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23266	Non-essential	PMID:26472760,PMID:18239125
124641	Non-essential	PMID:26472758,PMID:26472760
7652	Non-essential	PMID:26472758,PMID:18239125
7514	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
1667	Non-essential	PMID:26472758,PMID:18239125
6390	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
80349	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6202	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
414	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8228	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
10099	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
65258	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54475	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
135946	Non-essential	PMID:26472760,PMID:18239125
2039	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79661	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
728113	Non-essential	PMID:26472758
8703	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23097	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
378708	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
154386	Non-essential	PMID:26472760,PMID:18239125
1138	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28400	Non-essential	PMID:18239125
23366	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6521	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
80832	Non-essential	PMID:18239125
54471	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
49	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6621	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
28501	Non-essential	PMID:18239125
8897	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7062	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
79609	Non-essential	PMID:26472760,PMID:18239125
120939	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6655	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26239	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28452	Non-essential	PMID:18239125
25814	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
260429	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
124454	Essential	PMID:26472758,PMID:18239125,PMID:26627737
79176	Non-essential	PMID:26472758,PMID:18239125
11196	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
11022	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28432	Non-essential	PMID:18239125
64847	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8913	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5698	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1289	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
644186	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55024	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
642778	Non-essential	PMID:26472758,PMID:18239125
56996	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57157	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84984	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9600	Non-essential	PMID:21746896,PMID:26472758,PMID:18239125,PMID:26472760
10944	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
245940	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
909	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
390079	Non-essential	PMID:26472760
23116	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
150159	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
112950	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3015	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23518	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57722	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9096	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4513	Non-essential	PMID:18239125
112770	Non-essential	PMID:26472760,PMID:18239125
133308	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
431707	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2961	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
161753	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
9463	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9681	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
135398	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23539	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10672	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
23331	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
63895	Non-essential	PMID:26472760,PMID:18239125
3218	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6906	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5354	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
219417	Non-essential	PMID:26472760,PMID:18239125
9643	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51172	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
58189	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
158983	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
83737	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5745	Non-essential	PMID:26472758,PMID:18239125
100131244	Non-essential	PMID:26472760,PMID:18239125,PMID:26627737
51108	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6633	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5272	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
80207	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2354	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57228	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6253	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
5595	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
79192	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79153	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
284439	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
147798	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57592	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4607	Non-essential	PMID:26472758,PMID:19490893,PMID:18239125,PMID:26627737
81609	Non-essential	PMID:21746896,PMID:26472760,PMID:18239125,PMID:26472758
1643	Non-essential	PMID:26472758,PMID:18239125
171546	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
30011	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9869	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5867	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26156	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
57380	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7764	Non-essential	PMID:26472758,PMID:18239125,PMID:26627737
10540	Essential	PMID:26472758,PMID:26472760,PMID:26627737
390054	Non-essential	PMID:26472760,PMID:18239125
254394	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28816	Non-essential	PMID:18239125
25842	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23151	Non-essential	PMID:26472758,PMID:18239125
28802	Non-essential	PMID:18239125
162962	Non-essential	PMID:26472758,PMID:18239125
79632	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28796	Non-essential	PMID:18239125
28797	Non-essential	PMID:18239125
28813	Non-essential	PMID:18239125
28795	Non-essential	PMID:18239125
150468	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23368	Non-essential	PMID:21746896,PMID:26472758,PMID:18239125,PMID:26472760
56287	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56134	Non-essential	PMID:26472760,PMID:18239125
105378803	Non-essential	PMID:18239125
50861	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2195	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
123207	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
219447	Non-essential	PMID:26472760,PMID:18239125
2332	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23411	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
116285	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55705	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
22820	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
93550	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
147719	Non-essential	PMID:26472758
317671	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100526767	Non-essential	PMID:18239125
339318	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100287932	Essential	PMID:26472758,PMID:26627737
1946	Non-essential	PMID:21746896,PMID:26472760,PMID:18239125,PMID:26472758
4023	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
28908	Non-essential	PMID:18239125
28907	Non-essential	PMID:18239125
139596	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
27316	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6188	Essential	PMID:26472758,PMID:26472760,PMID:18239125
5024	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3514	Non-essential	PMID:18239125
28946	Non-essential	PMID:18239125
6583	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8572	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28949	Non-essential	PMID:18239125
11127	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
83850	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6538	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
283694	Non-essential	PMID:26472760,PMID:18239125
688	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125,PMID:26627737
9739	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3146	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4325	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54960	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
9274	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
26576	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
51004	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
55051	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
51542	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
85013	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
649446	Non-essential	PMID:18239125
654	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5098	Non-essential	PMID:26472760,PMID:18239125
23433	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55703	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
