disease,protein,degree,frac_direct_interactions,frac_direct_interactions_pvalue,common_interactor_score,common_interactor_score_pvalue
C0151889,9711,13,0.0,1.0,0.04652467886750117,0.607
C0151889,26608,1,0.0,1.0,0.01710926776687192,0.333
C0151889,1021,9,0.0,1.0,0.006044530889316685,0.95
C0151889,5119,13,0.0,1.0,0.1295899353239252,0.042
C3489396,6016,1,0.0,1.0,0.10910894511799618,0.002
C3489396,6657,1,0.0,1.0,0.01513068831672006,0.099
C3489396,6658,3,0.0,1.0,0.027984859356358405,0.084
C3489396,3845,2,0.0,1.0,0.09622504486493766,0.005
C3489396,5894,1,0.03225806451612903,0.007,0.32197527542968946,0.0
C3489396,6663,6,0.0,1.0,0.04240500337553474,0.053
C3489396,7681,145,0.0,1.0,0.036794217348652285,0.348
C3489396,2706,38,0.0,1.0,0.003239045850255842,0.882
C3489396,3730,2,0.0,1.0,0.0,1.0
C3489396,5781,4,0.0,1.0,0.0,1.0
C3489396,5015,33,0.0,1.0,0.0048685712471423295,0.945
C3489396,54551,2,0.0,1.0,0.0,1.0
C3489396,8216,4,0.0,1.0,0.0,1.0
C3489396,26012,23,0.0,1.0,0.04974793687923666,0.061
C3489396,286,9,0.0,1.0,0.0,1.0
C3489396,4000,6,0.0,1.0,0.04454354031873741,0.06
C3489396,4893,5,0.03225806451612903,0.018,0.5273092654126232,0.002
C3489396,8626,5,0.0,1.0,0.10004222334298704,0.009
C3489396,9394,2,0.0,1.0,0.008652902194186084,0.231
C3489396,1848,2,0.0,1.0,0.0,1.0
C3489396,190,3,0.03225806451612903,0.013,0.15088834764831843,0.001
C3489396,6654,1,0.0,1.0,0.07156052213995227,0.01
C3489396,7036,2,0.0,1.0,0.0,1.0
C3489396,5449,11,0.0,1.0,0.02878523544520554,0.209
C3489396,54476,14,0.0,1.0,0.04371138403533017,0.083
C3489396,6866,2,0.0,1.0,0.0,1.0
C3489396,2516,7,0.03225806451612903,0.016,0.1557429453819473,0.007
C3489396,4692,21,0.0,1.0,0.006423272089456114,0.821
C3489396,3814,1,0.0,1.0,0.032141217326661246,0.036
C3489396,8820,5,0.0,1.0,0.0,1.0
C3489396,8822,1,0.0,1.0,0.032141217326661246,0.039
C3489396,5626,51,0.0,1.0,0.06867887781679505,0.038
C0028077,26121,112,0.0,1.0,0.048899080300148876,0.368
C0028077,5130,15,0.0,1.0,0.03762360376811856,0.265
C0028077,9227,4,0.0,1.0,0.014084702528054382,0.341
C0028077,5148,3,0.0,1.0,0.02287524137140704,0.188
C0028077,5149,4,0.0,1.0,0.022420675730229857,0.21
C0028077,3614,8,0.0,1.0,0.015541191977947679,0.535
C0028077,5193,33,0.024390243902439025,0.168,0.055434079308608206,0.135
C0028077,5194,1,0.0,1.0,0.0,1.0
C0028077,5195,4,0.0,1.0,0.0,1.0
C0028077,585,8,0.0,1.0,0.005976336711471799,0.761
C0028077,7274,45,0.024390243902439025,0.266,0.03952987270436818,0.527
C0028077,6785,95,0.0,1.0,0.07118880068765447,0.187
C0028077,5264,3,0.0,1.0,0.007700513795421218,0.397
C0028077,9364,2,0.0,1.0,0.0,1.0
C0028077,6295,1,0.0,1.0,0.0,1.0
C0028077,5824,11,0.04878048780487805,0.001,0.33899950919509225,0.001
C0028077,9409,24,0.024390243902439025,0.095,0.1375749292120311,0.007
C0028077,23746,4,0.0,1.0,0.021205285531023903,0.265
C0028077,5830,20,0.0,1.0,0.001712368933876372,0.985
C0028077,4308,1,0.0,1.0,0.01018923932424028,0.154
C0028077,7401,28,0.0,1.0,0.05124907301245884,0.163
C0028077,1261,1,0.0,1.0,0.0,1.0
C0028077,25861,12,0.0,1.0,0.01948794532285885,0.49
C0028077,7439,2,0.0,1.0,0.0,1.0
C0028077,10002,1,0.0,1.0,0.0,1.0
C0028077,8504,2,0.04878048780487805,0.003,0.33032328959659585,0.004
C0028077,5949,14,0.0,1.0,0.011482933187197923,0.729
C0028077,5956,2,0.0,1.0,0.033149802367604106,0.07
C0028077,10083,7,0.0,1.0,0.0038575837490522963,0.795
C0028077,55670,2,0.024390243902439025,0.012,0.2506822245076594,0.003
C0028077,6010,1,0.0,1.0,0.0,1.0
C0028077,1406,92,0.0,1.0,0.05691453015963324,0.319
C0028077,6017,1,0.0,1.0,0.0,1.0
C0028077,9094,15,0.0,1.0,0.0017857142857142854,0.976
C0028077,2978,7,0.0,1.0,0.015541191977947679,0.497
C0028077,9129,30,0.0,1.0,0.029309533577632958,0.527
C0028077,6094,3,0.0,1.0,0.018076724917416735,0.241
C0028077,6100,7,0.0,1.0,0.016621595700099454,0.425
C0028077,6102,2,0.0,1.0,0.009349878557553575,0.263
C0028077,6103,2,0.0,1.0,0.0,1.0
C0028077,23020,1,0.0,1.0,0.0,1.0
C0028077,4598,4,0.0,1.0,0.0,1.0
C2051831,7169,11,0.0,1.0,0.04935108034841186,0.121
C2051831,7170,26,0.0,1.0,0.03674080458165732,0.367
C2051831,6663,6,0.0,1.0,0.031541140561446974,0.219
C2051831,8216,4,0.0,1.0,0.0,1.0
C2051831,4633,2,0.0,1.0,0.0,1.0
C2051831,8260,42,0.020833333333333332,0.157,0.05845948950603997,0.151
C2051831,54880,3,0.020833333333333332,0.017,0.04975254955989536,0.076
C2051831,5727,8,0.0,1.0,0.002549511031552227,0.835
C2051831,3190,79,0.020833333333333332,0.356,0.061162745410813124,0.391
C2051831,1146,16,0.0,1.0,0.020365848274656758,0.564
C2051831,9871,5,0.0,1.0,0.01825741858350554,0.32
C2051831,5781,4,0.0,1.0,0.0,1.0
C2051831,2200,3,0.0,1.0,0.03474785491588997,0.137
C2051831,4784,6,0.0,1.0,0.0,1.0
C2051831,1723,2,0.0,1.0,0.0,1.0
C2051831,2239,4,0.0,1.0,0.0,1.0
C2051831,2245,1,0.0,1.0,0.0,1.0
C2051831,5832,5,0.0,1.0,0.019966806588063185,0.272
C2051831,207,7,0.0,1.0,0.03138460101235123,0.209
C2051831,10479,1,0.0,1.0,0.0,1.0
C2051831,4854,5,0.0,1.0,0.03260253318483131,0.139
C2051831,1277,1,0.0,1.0,0.07715167498104594,0.035
C2051831,1278,8,0.0,1.0,0.09022229012195454,0.02
C2051831,1280,1,0.0,1.0,0.07715167498104594,0.023
C2051831,1281,2,0.0,1.0,0.032376195411908816,0.121
C2051831,3845,2,0.0,1.0,0.20163430020388368,0.003
C2051831,5894,1,0.020833333333333332,0.007,0.32197527542968946,0.0
C2051831,10516,1,0.0,1.0,0.008658738891102184,0.291
C2051831,2332,10,0.0,1.0,0.00840128515887437,0.731
C2051831,4893,5,0.020833333333333332,0.044,0.6018448646626163,0.011
C2051831,30008,116,0.0,1.0,0.05853581882256244,0.37
C2051831,4920,40,0.0,1.0,0.055475147845583286,0.219
C2051831,1855,5,0.0,1.0,0.03635896340821586,0.121
C2051831,10084,3,0.0,1.0,0.0,1.0
C2051831,5479,9,0.0,1.0,0.07362224539812938,0.047
C2051831,875,14,0.0,1.0,0.032793072244035854,0.29
C2051831,8050,4,0.0,1.0,0.03414846173759875,0.15
C2051831,6016,1,0.0,1.0,0.10910894511799618,0.01
C2051831,5518,10,0.0,1.0,0.0,1.0
C2051831,3476,4,0.0,1.0,0.0,1.0
C2051831,3480,1,0.0,1.0,0.0,1.0
C2051831,1947,1,0.0,1.0,0.01521451548625461,0.183
C2051831,6567,35,0.0,1.0,0.01521451548625461,0.834
C2051831,4010,3,0.0,1.0,0.006842278000143018,0.526
C2051831,2010,74,0.0,1.0,0.023056458522268994,0.923
C2051831,5604,3,0.0,1.0,0.011817986481176638,0.381
C2051831,5605,4,0.020833333333333332,0.028,0.21376847578467362,0.009
C2051831,9200,5,0.0,1.0,0.004921154961312439,0.653
C2051831,6654,1,0.0,1.0,0.02196873875818734,0.14
C0003862,3586,7,0.0,1.0,0.023195490442160453,0.369
C0003862,3081,3,0.0,1.0,0.021352809745762466,0.203
C0003862,11277,32,0.0,1.0,0.010466041650156539,0.683
C0003862,2068,1,0.0,1.0,0.0,1.0
C0003862,2071,13,0.0,1.0,0.003915941903767489,0.731
C0003862,2072,1,0.0,1.0,0.0,1.0
C0003862,3115,3,0.0,1.0,0.040527415040203275,0.106
C0003862,10801,3,0.0,1.0,0.0041800409712903774,0.454
C0003862,4148,5,0.0,1.0,0.0358822802565068,0.133
C0003862,5696,16,0.0,1.0,0.05960817384035169,0.075
C0003862,5745,8,0.0,1.0,0.0,1.0
C0003862,7297,14,0.0,1.0,0.0060148670183031005,0.702
C0003862,7305,2,0.0,1.0,0.0,1.0
C0003862,4282,4,0.0,1.0,0.04622812626836401,0.074
C0003862,1230,1,0.0,1.0,0.0,1.0
C0003862,9935,1,0.0,1.0,0.0,1.0
C0003862,4313,1,0.0,1.0,0.010360608425945602,0.21
C0003862,7415,23,0.0,1.0,0.04407550285393097,0.174
C0003862,6399,19,0.0,1.0,0.014085760839518253,0.643
C0003862,1280,1,0.0,1.0,0.0,1.0
C0003862,1298,3,0.0,1.0,0.040527415040203275,0.13
C0003862,6424,2,0.0,1.0,0.005764287198883956,0.315
C0003862,1311,7,0.0,1.0,0.03745641201537049,0.171
C0003862,7507,16,0.0,1.0,0.03043320537225704,0.322
C0003862,9051,48,0.0,1.0,0.00944582511967956,0.895
C0003862,5982,4,0.0,1.0,0.02708344641904291,0.21
C0003862,9569,2,0.0,1.0,0.025717224993681988,0.124
C0003862,3984,2,0.0,1.0,0.0,1.0
C0003862,2969,6,0.0,1.0,0.0,1.0
C0003862,1440,2,0.0,1.0,0.0,1.0
C0003862,1493,3,0.0,1.0,0.0,1.0
C0003862,3560,1,0.0,1.0,0.01689825771046658,0.188
C0003862,7148,4,0.0,1.0,0.0,1.0
C0003862,26608,1,0.0,1.0,0.051511994071033775,0.059
C0003862,4598,4,0.0,1.0,0.0,1.0
C0234133,11277,32,0.0,1.0,0.028317474196449588,0.172
C0234133,3984,2,0.0,1.0,0.0,1.0
C0234133,2969,6,0.0,1.0,0.0,1.0
C0234133,5917,3,0.0,1.0,0.0,1.0
C0234133,5663,2,0.0,1.0,0.013835124732448283,0.064
C0234133,6310,53,0.0,1.0,0.0068991452079682925,0.601
C0234133,23474,6,0.0,1.0,0.020998026278290408,0.099
C0234133,3251,11,0.0,1.0,0.0,1.0
C0234133,25793,3,0.0,1.0,0.0,1.0
C0234133,54982,24,0.0,1.0,0.019093713823366783,0.251
C0234133,5982,4,0.0,1.0,0.0,1.0
C0234133,9569,2,0.0,1.0,0.020998026278290408,0.04
C0234133,5354,74,0.0,1.0,0.03382228203320825,0.109
C0234133,26608,1,0.0,1.0,0.0,1.0
C0162820,3586,7,0.0,1.0,0.04202281284790678,0.12
C0162820,8835,3,0.0,1.0,0.0,1.0
C0162820,1543,1,0.0,1.0,0.0,1.0
C0162820,915,1,0.0,1.0,0.023414645289542346,0.126
C0162820,9235,1,0.0,1.0,0.0,1.0
C0162820,10135,1,0.0,1.0,0.0,1.0
C0162820,6303,52,0.0,1.0,0.020116784324316368,0.656
C0162820,22822,32,0.0,1.0,0.04519117810567272,0.201
C0162820,6696,7,0.0,1.0,0.057288292003679485,0.07
C0162820,4780,5,0.0,1.0,0.0,1.0
C0162820,5292,8,0.0,1.0,0.015432262401065136,0.356
C0162820,26034,5,0.0,1.0,0.0,1.0
C0162820,63924,6,0.0,1.0,0.0,1.0
C0162820,4926,2,0.0,1.0,0.0,1.0
C0162820,10437,4,0.0,1.0,0.045071069994869775,0.046
C0162820,25797,1,0.0,1.0,0.0,1.0
C0162820,841,4,0.0,1.0,0.0,1.0
C0162820,4814,19,0.0,1.0,0.047510038726576276,0.13
C0162820,9168,2,0.0,1.0,0.008649988268461369,0.217
C0162820,596,1,0.0,1.0,0.0,1.0
C0162820,7124,30,0.0,1.0,0.034633335677930165,0.28
C0162820,6363,1,0.0,1.0,0.021278311575038657,0.12
C0162820,3684,36,0.0,1.0,0.025842081326233182,0.447
C0162820,10981,3,0.0,1.0,0.0,1.0
C0162820,1390,16,0.0,1.0,0.018281810603178263,0.523
C0162820,6769,13,0.0,1.0,0.043070119540018055,0.11
C0162820,6515,2,0.0,1.0,0.023837425044798306,0.111
C0162820,4222,90,0.0,1.0,0.004638958938753556,0.98
C1864897,51204,14,0.0,1.0,0.31249300470366226,0.086
C1864897,8195,2,0.0,1.0,0.1088874345566699,0.211
C1864897,2067,7,0.0035335689045936395,0.194,0.12714085173276848,0.495
C1864897,2068,1,0.0,1.0,0.0,1.0
C1864897,2072,1,0.0,1.0,0.0,1.0
C1864897,39,5,0.0035335689045936395,0.183,0.17881222522292747,0.192
C1864897,8241,35,0.0035335689045936395,0.708,0.1870537200074505,0.77
C1864897,8243,1,0.0,1.0,0.0,1.0
C1864897,60,12,0.0,1.0,0.13201347406553177,0.659
C1864897,8260,42,0.0,1.0,0.2143159739561911,0.656
C1864897,2138,1,0.0,1.0,0.0,1.0
C1864897,6234,10,0.0,1.0,0.21093754994864744,0.22
C1864897,95,10,0.0035335689045936395,0.276,0.1447565581992667,0.51
C1864897,2146,4,0.0,1.0,0.0662898073265509,0.648
C1864897,4212,41,0.0,1.0,0.2284046270649535,0.608
C1864897,51317,11,0.0035335689045936395,0.275,0.19533074834939462,0.369
C1864897,2175,1,0.0035335689045936395,0.038,0.1885979369668175,0.065
C1864897,2176,1,0.0,1.0,0.21382435735007807,0.066
C1864897,2188,1,0.0,1.0,0.10660035817780521,0.141
C1864897,2189,15,0.007067137809187279,0.094,0.44265688731928415,0.008
C1864897,191,5,0.0,1.0,0.03416333590378282,0.863
C1864897,6341,1,0.0,1.0,0.11953659352470083,0.134
C1864897,8398,12,0.0,1.0,0.1667753027132593,0.463
C1864897,207,7,0.0,1.0,0.20121180874830819,0.184
C1864897,55505,3,0.0035335689045936395,0.078,0.6022382290455045,0.004
C1864897,10459,30,0.0035335689045936395,0.549,0.34979993997244146,0.12
C1864897,2271,12,0.0035335689045936395,0.299,0.21104854472556017,0.281
C1864897,55526,1,0.0,1.0,0.0,1.0
C1864897,10472,4,0.0,1.0,0.06831500827142196,0.642
C1864897,10479,1,0.0,1.0,0.0,1.0
C1864897,10483,13,0.0035335689045936395,0.342,0.228650703554032,0.325
C1864897,6392,1,0.0,1.0,0.0605260637363622,0.357
C1864897,4358,1,0.0,1.0,0.013135173437318341,0.59
C1864897,2313,3,0.0,1.0,0.1635761779874259,0.171
C1864897,22796,4,0.0,1.0,0.0983637647147788,0.492
C1864897,271,5,0.0,1.0,0.11751385410691978,0.44
C1864897,28952,5,0.0,1.0,0.17641827836576862,0.185
C1864897,10522,2,0.0,1.0,0.12720648597085285,0.152
C1864897,2332,10,0.007067137809187279,0.035,0.18406110462106356,0.331
C1864897,286,9,0.0,1.0,0.07729940622257164,0.808
C1864897,28960,5,0.0,1.0,0.011859467782747003,0.953
C1864897,22827,26,0.0035335689045936395,0.534,0.3515955193096628,0.107
C1864897,8504,2,0.007067137809187279,0.0,0.34861733292821095,0.007
C1864897,8514,2,0.0,1.0,0.0,1.0
C1864897,10585,1,0.0,1.0,0.21382435735007807,0.063
C1864897,6492,1,0.0035335689045936395,0.035,0.20326313239628538,0.056
C1864897,351,1,0.0,1.0,0.008124444637023873,0.64
C1864897,55651,1,0.0035335689045936395,0.04,0.4267766952966368,0.006
C1864897,22897,1,0.0035335689045936395,0.034,0.19306787837834938,0.062
C1864897,55670,2,0.0035335689045936395,0.049,0.31520027247586035,0.004
C1864897,8573,6,0.0,1.0,0.019078906827811513,0.948
C1864897,6528,3,0.0,1.0,0.22144225201067522,0.052
C1864897,22931,3,0.0,1.0,0.055593430067554114,0.585
C1864897,22934,21,0.0,1.0,0.34111398943313864,0.079
C1864897,29078,1,0.0035335689045936395,0.043,0.1762398969526837,0.079
C1864897,10664,3,0.0,1.0,0.10425883975296997,0.313
C1864897,10667,69,0.007067137809187279,0.696,0.509101617314252,0.162
C1864897,6571,10,0.0,1.0,0.06490112413563885,0.862
C1864897,435,6,0.0035335689045936395,0.138,0.11734531951532809,0.431
C1864897,440,1,0.0,1.0,0.0,1.0
C1864897,10682,176,0.01060070671378092,0.498,0.3141264853096706,0.663
C1864897,443,4,0.0,1.0,0.05892556509887897,0.709
C1864897,445,2,0.0,1.0,0.0,1.0
C1864897,29123,79,0.0035335689045936395,0.878,0.3268090346792121,0.653
C1864897,4552,1,0.0,1.0,0.013989571983011595,0.592
C1864897,6598,16,0.0,1.0,0.26672112960158656,0.233
C1864897,51660,1,0.0,1.0,0.0,1.0
C1864897,6605,62,0.0,1.0,0.49195013556608436,0.188
C1864897,2517,3,0.0,1.0,0.003527956935028786,0.897
C1864897,6616,6,0.0,1.0,0.09223008286262055,0.568
C1864897,473,4,0.0,1.0,0.11071060894856691,0.397
C1864897,10717,2,0.0,1.0,0.027038535164668392,0.637
C1864897,10733,18,0.0,1.0,0.14232242684224738,0.784
C1864897,27125,6,0.0,1.0,0.2541598408079189,0.046
C1864897,4598,4,0.0,1.0,0.05122819323447919,0.739
C1864897,10743,2,0.0,1.0,0.021573156669485286,0.707
C1864897,501,4,0.0,1.0,0.02483390827938293,0.879
C1864897,27130,1,0.0,1.0,0.0,1.0
C1864897,6657,1,0.0,1.0,0.0424079245962191,0.38
C1864897,6658,3,0.0,1.0,0.11877199129644735,0.273
C1864897,2563,4,0.0,1.0,0.16375771675077389,0.183
C1864897,6663,6,0.0,1.0,0.11183022335795392,0.468
C1864897,2571,10,0.0,1.0,0.23180757967390886,0.162
C1864897,2582,2,0.0,1.0,0.0,1.0
C1864897,51741,91,0.014134275618374558,0.325,0.3338282953284086,0.59
C1864897,2593,2,0.0,1.0,0.0,1.0
C1864897,23111,9,0.0035335689045936395,0.249,0.08252223287033879,0.795
C1864897,583,7,0.0,1.0,0.1350167568863226,0.472
C1864897,585,8,0.0,1.0,0.05508981741510001,0.873
C1864897,2643,2,0.0,1.0,0.10061300881959306,0.235
C1864897,4692,21,0.0,1.0,0.16218082576331194,0.65
C1864897,2645,2,0.0,1.0,0.0836665345997393,0.312
C1864897,23126,79,0.0035335689045936395,0.884,0.317142426800483,0.675
C1864897,27229,27,0.0,1.0,0.2339516116193992,0.498
C1864897,4704,2,0.0,1.0,0.20364557932831803,0.049
C1864897,51807,1,0.0,1.0,0.0,1.0
C1864897,8803,9,0.0,1.0,0.2601749157189056,0.109
C1864897,4715,1,0.0,1.0,0.08631446288891494,0.22
C1864897,2671,1,0.0,1.0,0.07313722442782696,0.257
C1864897,27247,18,0.0,1.0,0.362826847038491,0.042
C1864897,27249,4,0.0,1.0,0.011398662425228872,0.941
C1864897,4722,2,0.0,1.0,0.03561444565293101,0.588
C1864897,4723,2,0.0,1.0,0.1720512358619513,0.065
C1864897,4729,3,0.0,1.0,0.011476828720122217,0.862
C1864897,2683,1,0.0,1.0,0.0,1.0
C1864897,8820,5,0.0,1.0,0.05600041220888499,0.793
C1864897,8831,15,0.01060070671378092,0.013,0.25028830246151756,0.273
C1864897,6792,2,0.0,1.0,0.09523693436586675,0.28
C1864897,2697,4,0.0,1.0,0.04606633297589336,0.78
C1864897,6812,8,0.0035335689045936395,0.28,0.12362494972796204,0.565
C1864897,23203,1,0.0,1.0,0.08934487585890519,0.223
C1864897,6821,82,0.014134275618374558,0.327,0.4947651597960977,0.182
C1864897,27315,29,0.0035335689045936395,0.537,0.17826010331120862,0.732
C1864897,699,3,0.0035335689045936395,0.082,0.3270582664407715,0.018
C1864897,8905,2,0.0,1.0,0.0,1.0
C1864897,6873,1,0.0035335689045936395,0.044,0.1524508968911341,0.085
C1864897,10978,12,0.0035335689045936395,0.285,0.4373467036409416,0.009
C1864897,8942,8,0.0,1.0,0.11008170678742962,0.623
C1864897,11023,13,0.0,1.0,0.14111218193942637,0.589
C1864897,23314,2,0.0,1.0,0.021095919705369528,0.688
C1864897,8985,18,0.0,1.0,0.1715032235670268,0.604
C1864897,11043,224,0.02120141342756184,0.144,0.5909241282662027,0.049
C1864897,23334,5,0.0,1.0,0.16766748541693827,0.206
C1864897,4920,40,0.0,1.0,0.23943934607878464,0.545
C1864897,23384,6,0.0,1.0,0.019474983491597663,0.96
C1864897,4952,4,0.0035335689045936395,0.125,0.04660153966302333,0.774
C1864897,4967,1,0.0,1.0,0.03646624787447363,0.435
C1864897,23417,2,0.0,1.0,0.0,1.0
C1864897,894,4,0.0035335689045936395,0.139,0.16620667529308186,0.17
C1864897,11151,4,0.0,1.0,0.17841286286996372,0.13
C1864897,5015,33,0.0,1.0,0.15296744233656445,0.842
C1864897,23474,6,0.0,1.0,0.11024433167316756,0.473
C1864897,5080,96,0.0035335689045936395,0.892,0.38470439681823687,0.453
C1864897,9179,2,0.0,1.0,0.0,1.0
C1864897,9184,2,0.0035335689045936395,0.048,0.3110042339640731,0.006
C1864897,5095,1,0.0,1.0,0.0,1.0
C1864897,5096,1,0.0,1.0,0.06017337962317751,0.333
C1864897,5111,10,0.0,1.0,0.14104328104754776,0.527
C1864897,1020,6,0.0035335689045936395,0.136,0.4147652003774661,0.004
C1864897,1021,9,0.0,1.0,0.13123469635757673,0.598
C1864897,3070,3,0.0,1.0,0.18841289671185596,0.105
C1864897,5119,13,0.0,1.0,0.19598867076971588,0.367
C1864897,11277,32,0.007067137809187279,0.21,0.2562930923865185,0.355
C1864897,11285,5,0.0,1.0,0.20642452643090822,0.125
C1864897,5144,5,0.0,1.0,0.14240410404212234,0.313
C1864897,5147,6,0.0,1.0,0.03984095364447978,0.88
C1864897,7201,17,0.007067137809187279,0.061,0.09209113041951084,0.909
C1864897,9255,5,0.0035335689045936395,0.168,0.23162042230140156,0.107
C1864897,23592,4,0.0,1.0,0.020291618940498194,0.914
C1864897,3141,4,0.0,1.0,0.017013703702130793,0.922
C1864897,5193,33,0.007067137809187279,0.181,0.17381035617336293,0.76
C1864897,5194,1,0.0,1.0,0.0,1.0
C1864897,5195,4,0.0,1.0,0.04688072309384954,0.763
C1864897,11340,52,0.007067137809187279,0.416,0.3443356413745709,0.293
C1864897,3149,5,0.0035335689045936395,0.147,0.21117867936879142,0.113
C1864897,1106,8,0.0035335689045936395,0.292,0.17641448390798697,0.299
C1864897,3190,79,0.0035335689045936395,0.894,0.27132318143342193,0.806
C1864897,9342,19,0.0,1.0,0.10816310118845059,0.898
C1864897,1174,1,0.0,1.0,0.07059905069614208,0.282
C1864897,1193,1,0.0,1.0,0.0,1.0
C1864897,7337,12,0.0,1.0,0.13295155510076162,0.66
C1864897,5296,9,0.0,1.0,0.17326406308002845,0.393
C1864897,7353,1,0.0,1.0,0.0,1.0
C1864897,7355,3,0.0,1.0,0.0912706669571525,0.363
C1864897,3265,1,0.0,1.0,0.03580574370197164,0.422
C1864897,9409,24,0.0035335689045936395,0.493,0.23797259607036575,0.342
C1864897,5325,2,0.0,1.0,0.0905706814750806,0.23
C1864897,29925,5,0.007067137809187279,0.018,0.2024589709954118,0.134
C1864897,29926,9,0.0035335689045936395,0.28,0.1927624071619632,0.288
C1864897,5354,74,0.0035335689045936395,0.896,0.17899562817660986,0.969
C1864897,7403,2,0.0,1.0,0.21839553213767698,0.033
C1864897,5373,3,0.0,1.0,0.21422515288410882,0.051
C1864897,1281,2,0.0,1.0,0.08618839566197195,0.268
C1864897,3329,13,0.0,1.0,0.3587554467327782,0.04
C1864897,7436,1,0.0,1.0,0.009092412093166349,0.608
C1864897,29968,2,0.0,1.0,0.0,1.0
C1864897,54551,2,0.0,1.0,0.1119703540315506,0.201
C1864897,1312,60,0.007067137809187279,0.419,0.26311211430250103,0.572
C1864897,7468,2,0.0,1.0,0.06547898269390523,0.367
C1864897,7469,9,0.0,1.0,0.20007673649453264,0.283
C1864897,9526,1,0.0,1.0,0.0,1.0
C1864897,54585,11,0.0,1.0,0.18928056623138703,0.393
C1864897,25915,14,0.0035335689045936395,0.35,0.47150441730086035,0.005
C1864897,9533,106,0.014134275618374558,0.348,0.46320997076346015,0.257
C1864897,1349,1,0.0,1.0,0.0,1.0
C1864897,5449,11,0.0,1.0,0.1740249605784151,0.452
C1864897,25942,5,0.0,1.0,0.02831265965981336,0.884
C1864897,7516,2,0.0,1.0,0.1775550953683006,0.092
C1864897,7518,11,0.0035335689045936395,0.31,0.37645560899970654,0.021
C1864897,7531,7,0.0035335689045936395,0.178,0.07867770181233771,0.731
C1864897,25970,1,0.0,1.0,0.009647549158488412,0.605
C1864897,1399,5,0.0,1.0,0.09107248752369884,0.564
C1864897,5495,2,0.0035335689045936395,0.067,0.10089817198825946,0.246
C1864897,25977,2,0.0,1.0,0.07782244249687768,0.333
C1864897,5518,10,0.0035335689045936395,0.285,0.12368479303757755,0.643
C1864897,5528,5,0.0035335689045936395,0.143,0.2198202819246061,0.113
C1864897,3481,3,0.0,1.0,0.07571858074513915,0.446
C1864897,9632,3,0.0035335689045936395,0.077,0.18156425165676782,0.136
C1864897,9640,1,0.0,1.0,0.0078742598543589,0.64
C1864897,5551,4,0.0,1.0,0.26616234105231573,0.021
C1864897,54704,4,0.0,1.0,0.24504007837388636,0.049
C1864897,9657,9,0.0,1.0,0.14753454470897354,0.499
C1864897,5573,13,0.0035335689045936395,0.343,0.13057219723184066,0.694
C1864897,1487,18,0.0,1.0,0.10741749798008145,0.918
C1864897,5594,20,0.0035335689045936395,0.433,0.25707646628652936,0.235
C1864897,5604,3,0.0,1.0,0.1895097222565419,0.117
C1864897,5605,4,0.0035335689045936395,0.118,0.21980771855230952,0.091
C1864897,9702,42,0.0,1.0,0.19668803685987732,0.745
C1864897,5624,1,0.0,1.0,0.13968981614094345,0.078
C1864897,5626,51,0.0,1.0,0.2533932456173168,0.683
C1864897,5631,8,0.0,1.0,0.1300853656576445,0.517
C1864897,7681,145,0.024734982332155476,0.087,0.5879619876605671,0.046
C1864897,26128,7,0.0,1.0,0.05178574099918602,0.851
C1864897,5660,3,0.0035335689045936395,0.078,0.20757965681974633,0.076
C1864897,9759,53,0.007067137809187279,0.413,0.4301239927763716,0.116
C1864897,26146,1,0.0,1.0,0.0,1.0
C1864897,3630,8,0.0,1.0,0.23026327391989984,0.134
C1864897,9775,24,0.0,1.0,0.2763300809761796,0.229
C1864897,3643,2,0.0,1.0,0.07919680106993923,0.339
C1864897,5723,2,0.0,1.0,0.0,1.0
C1864897,5727,8,0.0,1.0,0.08202021685603526,0.779
C1864897,9841,60,0.01060070671378092,0.155,0.35772550662380603,0.271
C1864897,50814,3,0.0,1.0,0.08530675819751253,0.435
C1864897,3712,3,0.0,1.0,0.0789058847334211,0.415
C1864897,3735,1,0.0,1.0,0.04622501635210243,0.404
C1864897,26276,2,0.0,1.0,0.0,1.0
C1864897,26277,1,0.0,1.0,0.0,1.0
C1864897,7849,9,0.0,1.0,0.15582372743551653,0.43
C1864897,3756,3,0.0,1.0,0.14829319132544355,0.199
C1864897,5805,10,0.0,1.0,0.24393720648443099,0.15
C1864897,3766,1,0.0,1.0,0.11373492212734945,0.141
C1864897,1719,1,0.0,1.0,0.03553345272593507,0.427
C1864897,3767,1,0.0035335689045936395,0.044,0.12484086504278959,0.132
C1864897,54968,2,0.0,1.0,0.0,1.0
C1864897,9915,11,0.0035335689045936395,0.313,0.32200907676749185,0.048
C1864897,1727,56,0.0,1.0,0.23808711536480476,0.701
C1864897,5824,11,0.01060070671378092,0.012,0.4327618571444158,0.01
C1864897,5830,20,0.007067137809187279,0.133,0.1208303783641136,0.847
C1864897,5831,1,0.0,1.0,0.10939317589229876,0.152
C1864897,1738,2,0.0035335689045936395,0.045,0.2645412523379112,0.022
C1864897,5832,5,0.0,1.0,0.12559478725180917,0.399
C1864897,1741,9,0.0,1.0,0.0,1.0
C1864897,3796,7,0.0,1.0,0.05459321929747026,0.854
C1864897,3800,1,0.0,1.0,0.21382435735007807,0.081
C1864897,5859,64,0.007067137809187279,0.692,0.41326089693363743,0.357
C1864897,5860,3,0.0,1.0,0.0,1.0
