HGNC ID	NCBI gene ID	Ensembl gene ID
HGNC:54352	105369826	ENSG00000257139
HGNC:54353	102724834	ENSG00000286021
HGNC:54354	105369897	ENSG00000258100
HGNC:54356	105370060	ENSG00000255998
HGNC:27477	283435	ENSG00000256494
HGNC:54357	105370057	ENSG00000275212
HGNC:54358	105369606	ENSG00000236908
HGNC:54359	105374978	ENSG00000224164
HGNC:54362	105375009	ENSG00000229274
HGNC:54363	105375486	ENSG00000224899
HGNC:54365	102724373	ENSG00000224173
HGNC:54366	105373886	ENSG00000227308
HGNC:54367	105370629	ENSG00000258742
HGNC:54368	105376124	ENSG00000285686
HGNC:54369	105377256	ENSG00000285711
HGNC:54370	105377922	ENSG00000237567
HGNC:54371	101928144	ENSG00000264464
HGNC:54372	105375273	ENSG00000285536
HGNC:54373	105375929	ENSG00000254123
HGNC:54374	105378065	ENSG00000224893
HGNC:54376	105372360	ENSG00000267407
HGNC:54378	101929628	ENSG00000254119
HGNC:27847	286238	ENSG00000228189
HGNC:54379	105375679	ENSG00000253679
HGNC:54380	105375680	ENSG00000253644
HGNC:54381	105376323	ENSG00000260193
HGNC:54383	105375823	ENSG00000253702
HGNC:54384	107986806	ENSG00000226581
HGNC:54385	105375622	ENSG00000285768
HGNC:54386	101928271	ENSG00000236436
HGNC:54387	105375968	ENSG00000229611
HGNC:54388	105370985	ENSG00000285866
HGNC:54390	100507480	ENSG00000259245
HGNC:54391	107986739	ENSG00000238131
HGNC:54392	105375732	ENSG00000254209
HGNC:54393	112268216	ENSG00000285594
HGNC:54394	107986618	ENSG00000230852
HGNC:54395	105371113	ENSG00000285869
HGNC:22364	285941	ENSG00000222004
HGNC:54406	102724927	ENSG00000262185
HGNC:54419	115409987	ENSG00000237571
HGNC:41290	102723741	ENSG00000238160
HGNC:54480	400655	ENSG00000263711
HGNC:54516	116435283	ENSG00000229922
HGNC:54518	105379386	ENSG00000253665
HGNC:54519	105371184	ENSG00000260394
HGNC:32040	388667	ENSG00000203864
HGNC:32045	440714	ENSG00000228208
HGNC:27275	170393	ENSG00000180066
HGNC:16180	728434	ENSG00000125899
HGNC:33817	401535	ENSG00000204446
HGNC:26805	283171	ENSG00000175728
HGNC:27473	283403	ENSG00000257137
HGNC:32699	388407	ENSG00000187013
HGNC:42963	100506650	ENSG00000227011
HGNC:37259	152118	ENSG00000237787
HGNC:54524	286076	ENSG00000181097
HGNC:54660	285759	ENSG00000175967
HGNC:51236	100130539	ENSG00000277288
HGNC:54802	100507377	ENSG00000251138
HGNC:54806	101929679	ENSG00000259416
HGNC:54808	105378909	ENSG00000231246
HGNC:41188	101926957	ENSG00000286592
HGNC:54867	117134599	ENSG00000253712
HGNC:55047	105377826	ENSG00000280279
HGNC:53765	102659288	ENSG00000236318
HGNC:55071	101927630	ENSG00000236039
HGNC:53956	107986443	ENSG00000287148
HGNC:49089	101154644	ENSG00000225613
HGNC:21205	84894	ENSG00000169783
HGNC:27368	253044	ENSG00000259666
HGNC:51423	101929478	ENSG00000259281
HGNC:21207	158038	ENSG00000174482
HGNC:21206	645191	ENSG00000220008
HGNC:31814	339398	ENSG00000213171
HGNC:53170	108570035	ENSG00000223784
HGNC:30922	55180	ENSG00000140471
HGNC:6617	3988	ENSG00000107798
HGNC:6619	3990	ENSG00000166035
HGNC:52294	101928694	ENSG00000259293
HGNC:6621	3991	ENSG00000079435
HGNC:48589	100996307	ENSG00000213904
HGNC:6622	8513	ENSG00000182333
HGNC:6623	9388	ENSG00000101670
HGNC:18483	200879	ENSG00000163898
HGNC:18821	149998	ENSG00000188992
HGNC:21773	142910	ENSG00000204022
HGNC:23444	643414	ENSG00000204021
HGNC:23455	340654	ENSG00000173239
HGNC:23452	643418	ENSG00000204020
HGNC:29569	51601	ENSG00000144182
HGNC:39278	100131188	ENSG00000229975
HGNC:37216	387787	ENSG00000175536
HGNC:16841	9516	ENSG00000189067
HGNC:53927	101929989	ENSG00000283516
HGNC:53130	102724895	ENSG00000266304
HGNC:18581	167410	ENSG00000145721
HGNC:52976	101926893	ENSG00000251513
HGNC:28715	128077	ENSG00000271601
HGNC:41210	105371260	ENSG00000234222
HGNC:33718	198437	ENSG00000171695
HGNC:21750	135927	ENSG00000165131
HGNC:6628	3996	ENSG00000131899
HGNC:6629	3993	ENSG00000073350
HGNC:28229	84298	ENSG00000139233
HGNC:50493	103625681	ENSG00000239335
HGNC:50491	106480685	ENSG00000270793
HGNC:50492	106480300	ENSG00000235514
HGNC:54775	646644	ENSG00000233868
HGNC:6631	3998	ENSG00000074695
HGNC:6632	79748	ENSG00000140506
HGNC:16986	10960	ENSG00000169223
HGNC:19263	81562	ENSG00000114988
HGNC:13243	64327	ENSG00000105983
HGNC:18268	55716	ENSG00000139636
HGNC:23038	55788	ENSG00000168216
HGNC:25287	92255	ENSG00000164187
HGNC:6633	29995	ENSG00000071282
HGNC:44477	100288428	ENSG00000227110
HGNC:14154	64788	ENSG00000103227
HGNC:50469	101929387	ENSG00000260439
HGNC:25096	91289	ENSG00000100258
HGNC:15991	89782	ENSG00000185621
HGNC:40738	100873947	ENSG00000232832
HGNC:53647	100128908	ENSG00000283654
HGNC:6636	4000	ENSG00000160789
HGNC:6637	4001	ENSG00000113368
HGNC:53089	102723557	ENSG00000251072
HGNC:6638	84823	ENSG00000176619
HGNC:26683	160492	ENSG00000152936
HGNC:28561	256329	ENSG00000185522
HGNC:41204	692247	ENSG00000254815
HGNC:6641	4004	ENSG00000166407
HGNC:6642	4005	ENSG00000135363
HGNC:6643	55885	ENSG00000048540
HGNC:6644	8543	ENSG00000143013
HGNC:6646	4008	ENSG00000136153
HGNC:50277	101927155	ENSG00000261105
HGNC:44370	729420	ENSG00000178734
HGNC:49790	104326189	ENSG00000223458
HGNC:6647	25802	ENSG00000163431
HGNC:6648	442721	ENSG00000170807
HGNC:6649	56203	ENSG00000163380
HGNC:17880	22853	ENSG00000164715
HGNC:19295	114783	ENSG00000142235
HGNC:6653	4009	ENSG00000162761
HGNC:40344	102725140	ENSG00000238022
HGNC:40343	105371561	ENSG00000224702
HGNC:6654	4010	ENSG00000136944
HGNC:54418	100506885	ENSG00000228412
HGNC:50913	101928687	ENSG00000231131
HGNC:53864	102723932	ENSG00000233086
HGNC:50656	101929685	ENSG00000237396
HGNC:53947	100288181	ENSG00000253741
HGNC:53336	105369848	ENSG00000257219
HGNC:52746	101927721	ENSG00000232301
HGNC:52747	101929194	ENSG00000249152
HGNC:52753	109729161	ENSG00000240032
HGNC:52548	102724571	ENSG00000234546
HGNC:28014	348801	ENSG00000206535
HGNC:6656	4012	ENSG00000113441
HGNC:21610	80856	ENSG00000144320
HGNC:6657	84708	ENSG00000072201
HGNC:40345	100873939	ENSG00000250930
HGNC:41450	100873955	ENSG00000248494
HGNC:20421	222484	ENSG00000139517
HGNC:26524	503693	ENSG00000205791
HGNC:9479	9361	ENSG00000196365
HGNC:20598	83752	ENSG00000102910
HGNC:26302	91694	ENSG00000154359
HGNC:24788	164832	ENSG00000170500
HGNC:39828	100421827	ENSG00000266605
HGNC:39829	100421799	ENSG00000233905
HGNC:54499	100421809	ENSG00000258420
HGNC:54500	100421810	ENSG00000258415
HGNC:54501	115830330	ENSG00000273692
HGNC:21152	79836	ENSG00000175556
HGNC:6663	4014	ENSG00000203782
HGNC:6664	4015	ENSG00000113083
HGNC:26521	125336	ENSG00000167210
HGNC:6665	4016	ENSG00000129038
HGNC:44169	100287616	ENSG00000261801
HGNC:6666	4017	ENSG00000134013
HGNC:13869	84695	ENSG00000115318
HGNC:17171	84171	ENSG00000138131
HGNC:6667	4018	ENSG00000198670
HGNC:21210	80350	ENSG00000213071
HGNC:3166	1902	ENSG00000198121
HGNC:3168	9170	ENSG00000064547
HGNC:14298	23566	ENSG00000171517
HGNC:4478	2846	ENSG00000147145
HGNC:13307	57121	ENSG00000184574
HGNC:15520	10161	ENSG00000139679
HGNC:25718	79888	ENSG00000153395
HGNC:26032	54947	ENSG00000087253
HGNC:38003	100128094	ENSG00000233228
HGNC:30244	10162	ENSG00000111684
HGNC:30059	254531	ENSG00000176454
HGNC:28985	9926	ENSG00000123684
HGNC:41221	102723727	ENSG00000229258
HGNC:13345	23175	ENSG00000134324
HGNC:14450	9663	ENSG00000101577
HGNC:14451	64900	ENSG00000132793
HGNC:6677	4023	ENSG00000175445
HGNC:6678	4025	ENSG00000167419
HGNC:6679	4026	ENSG00000145012
HGNC:40346	100873917	ENSG00000224563
HGNC:27952	339929	ENSG00000270959
HGNC:14061	9404	ENSG00000110031
HGNC:6685	9227	ENSG00000121207
HGNC:20743	151354	ENSG00000162981
HGNC:24166	157638	ENSG00000168672
HGNC:1742	987	ENSG00000198589
HGNC:20309	23143	ENSG00000136141
HGNC:29292	57631	ENSG00000130224
HGNC:28637	84859	ENSG00000186001
HGNC:6691	4034	ENSG00000077454
HGNC:44160	100507055	ENSG00000204583
HGNC:29290	57622	ENSG00000128011
HGNC:21226	57497	ENSG00000156564
HGNC:28370	79414	ENSG00000126243
HGNC:28456	78999	ENSG00000173621
HGNC:20360	145581	ENSG00000165379
HGNC:29480	116844	ENSG00000171236
HGNC:21964	136332	ENSG00000155530
HGNC:30299	55791	ENSG00000121931
HGNC:17360	26018	ENSG00000144749
HGNC:20889	9860	ENSG00000198799
HGNC:54312	100996251	ENSG00000238198
HGNC:30991	121227	ENSG00000139263
HGNC:23404	26103	ENSG00000148602
HGNC:23443	340745	ENSG00000204033
HGNC:24783	345193	ENSG00000183423
HGNC:23405	83938	ENSG00000148655
HGNC:6692	4035	ENSG00000123384
HGNC:51694	105751187	ENSG00000259125
HGNC:6693	53353	ENSG00000168702
HGNC:6694	4036	ENSG00000081479
HGNC:25434	55805	ENSG00000109771
HGNC:6695	4037	ENSG00000130881
HGNC:6696	4038	ENSG00000134569
HGNC:44128	100507401	ENSG00000247675
HGNC:6697	4041	ENSG00000162337
HGNC:25323	91355	ENSG00000100068
HGNC:6698	4040	ENSG00000070018
HGNC:6700	7804	ENSG00000157193
HGNC:14553	26020	ENSG00000197324
HGNC:16936	84918	ENSG00000120256
HGNC:31708	29967	ENSG00000147650
HGNC:6701	4043	ENSG00000163956
HGNC:15714	10128	ENSG00000138095
HGNC:19742	122769	ENSG00000165501
HGNC:14307	55227	ENSG00000137269
HGNC:14676	79442	ENSG00000163827
HGNC:15571	83598	ENSG00000268324
HGNC:54785	644158	ENSG00000227180
HGNC:14965	81543	ENSG00000160233
HGNC:43636	100861510	ENSG00000229356
HGNC:28105	116135	ENSG00000179796
HGNC:40034	100505591	ENSG00000204913
HGNC:15586	64101	ENSG00000128594
HGNC:25042	94030	ENSG00000131409
HGNC:29317	57689	ENSG00000148948
HGNC:16725	23639	ENSG00000129295
HGNC:51151	100420589	ENSG00000254784
HGNC:18531	57554	ENSG00000033122
HGNC:40843	105378792	ENSG00000237919
HGNC:19027	56262	ENSG00000136802
HGNC:30692	23507	ENSG00000197147
HGNC:25075	84230	ENSG00000171488
HGNC:53731	400761	ENSG00000231999
HGNC:16992	55144	ENSG00000171492
HGNC:26272	80131	ENSG00000171017
HGNC:19848	341883	ENSG00000131951
HGNC:20264	376132	ENSG00000198812
HGNC:37215	390205	ENSG00000204950
HGNC:20419	9684	ENSG00000160959
HGNC:37268	389257	ENSG00000185028
HGNC:20818	131578	ENSG00000172061
HGNC:16895	10234	ENSG00000128606
HGNC:23199	474354	ENSG00000165383
HGNC:23379	64922	ENSG00000184434
HGNC:23421	55222	ENSG00000172731
HGNC:19138	10233	ENSG00000010626
HGNC:28947	441381	ENSG00000254402
HGNC:29806	126364	ENSG00000175489
HGNC:31409	389816	ENSG00000184709
HGNC:29346	80313	ENSG00000148814
HGNC:28355	123355	ENSG00000168904
HGNC:13605	26231	ENSG00000125122
HGNC:30219	339291	ENSG00000206422
HGNC:26261	79782	ENSG00000114248
HGNC:4161	2615	ENSG00000137507
HGNC:28408	151827	ENSG00000171757
HGNC:49887	100288378	ENSG00000256371
HGNC:49888	100420613	ENSG00000250464
HGNC:25615	55282	ENSG00000159708
HGNC:29069	9884	ENSG00000176681
HGNC:32404	474170	ENSG00000238083
HGNC:32427	374819	ENSG00000176809
HGNC:25479	55073	ENSG00000214425
HGNC:23369	652972	ENSG00000204173
HGNC:33746	387646	ENSG00000230445
HGNC:43792	100421589	ENSG00000265158
HGNC:43813	100533790	ENSG00000271013
HGNC:43815	342666	ENSG00000214553
HGNC:43816	101929254	ENSG00000229259
HGNC:43817	106479024	ENSG00000257101
HGNC:43818	106479025	ENSG00000215771
HGNC:43819	106481796	ENSG00000230069
HGNC:43820	651250	ENSG00000267023
HGNC:48365	644397	ENSG00000263142
HGNC:29070	114659	ENSG00000185158
HGNC:25390	147172	ENSG00000250462
HGNC:27005	126755	ENSG00000162494
HGNC:28228	127495	ENSG00000122477
HGNC:26004	55631	ENSG00000066557
HGNC:16917	10489	ENSG00000132128
HGNC:28792	115353	ENSG00000116212
HGNC:28562	254050	ENSG00000158113
HGNC:28302	201255	ENSG00000169683
HGNC:25047	90506	ENSG00000141294
HGNC:29207	57470	ENSG00000130764
HGNC:25965	54839	ENSG00000137821
HGNC:32156	440699	ENSG00000162763
HGNC:54044	400794	ENSG00000237463
HGNC:25255	105378803	ENSG00000162621
HGNC:32324	219527	ENSG00000183908
HGNC:25430	115399	ENSG00000161328
HGNC:26719	255252	ENSG00000180979
HGNC:54680	100420575	ENSG00000238065
HGNC:26968	116064	ENSG00000163428
HGNC:28817	55379	ENSG00000108829
HGNC:21704	65999	ENSG00000127399
HGNC:34296	220416	ENSG00000173988
HGNC:34299	339977	ENSG00000188993
HGNC:34303	100130742	ENSG00000214954
HGNC:35155	100130733	ENSG00000186105
HGNC:26556	149499	ENSG00000160838
HGNC:42972	100506049	ENSG00000205858
HGNC:21375	221424	ENSG00000204052
HGNC:23346	145497	ENSG00000100565
HGNC:34301	400891	ENSG00000187905
HGNC:32403	388341	ENSG00000181350
HGNC:33155	388886	ENSG00000178026
HGNC:50536	646168	ENSG00000244227
HGNC:29373	85444	ENSG00000133739
HGNC:34300	401387	ENSG00000240720
HGNC:6702	9208	ENSG00000124831
HGNC:32937	101290506	ENSG00000240429
HGNC:6703	9209	ENSG00000093167
HGNC:54992	100128738	ENSG00000237014
HGNC:25708	84125	ENSG00000133640
HGNC:28318	127255	ENSG00000162620
HGNC:34298	344657	ENSG00000188306
HGNC:18608	79705	ENSG00000154237
HGNC:18618	120892	ENSG00000188906
HGNC:40848	107984474	ENSG00000225342
HGNC:20980	57633	ENSG00000175928
HGNC:16914	10446	ENSG00000170382
HGNC:17200	54674	ENSG00000173114
HGNC:16208	164312	ENSG00000125872
HGNC:33724	221091	ENSG00000177363
HGNC:19408	347730	ENSG00000162951
HGNC:19409	26045	ENSG00000146006
HGNC:19410	347731	ENSG00000198739
HGNC:19411	80059	ENSG00000176204
HGNC:40889	101927907	ENSG00000234653
HGNC:25135	90678	ENSG00000148356
HGNC:25023	57408	ENSG00000144771
HGNC:32443	654429	ENSG00000166159
HGNC:25033	220074	ENSG00000184154
HGNC:21769	222229	ENSG00000161036
HGNC:6705	4045	ENSG00000185565
HGNC:40350	101926903	ENSG00000240922
HGNC:25652	55341	ENSG00000041802
HGNC:37824	101234261	ENSG00000281560
HGNC:20472	27257	ENSG00000175324
HGNC:49776	100820732	ENSG00000233551
HGNC:49777	106480288	ENSG00000271679
HGNC:13940	57819	ENSG00000204392
HGNC:17874	27258	ENSG00000170860
HGNC:44347	100303745	ENSG00000257847
HGNC:44348	647302	ENSG00000225787
HGNC:44349	100130178	ENSG00000250835
HGNC:44350	100303743	ENSG00000260014
HGNC:17259	25804	ENSG00000130520
HGNC:17162	23658	ENSG00000106355
HGNC:17017	11157	ENSG00000164167
HGNC:37811	100462857	ENSG00000257730
HGNC:20470	51690	ENSG00000130332
HGNC:20471	51691	ENSG00000128534
HGNC:17562	84967	ENSG00000181817
HGNC:30860	134353	ENSG00000155858
HGNC:26407	124801	ENSG00000161654
HGNC:32453	653122	ENSG00000232024
HGNC:24489	26065	ENSG00000257103
HGNC:15887	149986	ENSG00000149657
HGNC:22036	286006	ENSG00000181016
HGNC:26781	132228	ENSG00000179564
HGNC:6707	4046	ENSG00000130592
HGNC:39716	100463528	ENSG00000269099
HGNC:39717	100873967	ENSG00000240665
HGNC:39718	729862	ENSG00000162685
HGNC:53915	654342	ENSG00000143429
HGNC:29572	51599	ENSG00000105699
HGNC:6708	4047	ENSG00000160285
HGNC:14189	7940	ENSG00000204482
HGNC:6709	4049	ENSG00000226979
HGNC:6710	4048	ENSG00000111144
HGNC:6711	4050	ENSG00000227507
HGNC:6713	1241	ENSG00000213903
HGNC:19260	56413	ENSG00000213906
HGNC:6714	4052	ENSG00000049323
HGNC:6715	4053	ENSG00000119681
HGNC:6716	4054	ENSG00000168056
HGNC:6717	8425	ENSG00000090006
HGNC:6718	4055	ENSG00000111321
HGNC:6719	4056	ENSG00000213316
HGNC:6720	4057	ENSG00000012223
HGNC:6721	4058	ENSG00000062524
HGNC:13082	26046	ENSG00000198862
HGNC:17589	220064	ENSG00000149716
HGNC:21173	84946	ENSG00000135521
HGNC:44049	100289220	ENSG00000250219
HGNC:51845	106182249	ENSG00000196634
HGNC:40992	100506895	ENSG00000231638
HGNC:6723	55692	ENSG00000007392
HGNC:21608	51631	ENSG00000146963
HGNC:24309	51747	ENSG00000108848
HGNC:48498	100505994	ENSG00000248323
HGNC:6724	4060	ENSG00000139329
HGNC:51199	104564224	ENSG00000278090
HGNC:32327	541468	ENSG00000171357
HGNC:31452	286343	ENSG00000153714
HGNC:49761	101929467	ENSG00000235448
HGNC:14985	7798	ENSG00000169641
HGNC:23206	338645	ENSG00000187398
HGNC:24971	51213	ENSG00000102021
HGNC:44904	101060111	ENSG00000232853
HGNC:26904	206338	ENSG00000172901
HGNC:13347	56925	ENSG00000079257
HGNC:13348	8581	ENSG00000167656
HGNC:6727	4061	ENSG00000160932
HGNC:53728	100133669	ENSG00000247317
HGNC:13931	58496	ENSG00000240053
HGNC:13932	80741	ENSG00000204428
HGNC:13936	80740	ENSG00000204421
HGNC:13935	58530	ENSG00000244355
HGNC:13934	79136	ENSG00000255552
HGNC:13933	259215	ENSG00000204424
HGNC:38821	110599563	ENSG00000250641
HGNC:6728	4062	ENSG00000176956
HGNC:24225	54742	ENSG00000160886
HGNC:52284	101928108	ENSG00000261667
HGNC:6730	4063	ENSG00000122224
HGNC:6729	4065	ENSG00000054219
HGNC:38828	100526664	ENSG00000248672
HGNC:16837	9450	ENSG00000112799
HGNC:26593	285780	ENSG00000216863
HGNC:17156	23643	ENSG00000154589
HGNC:26021	55646	ENSG00000145220
HGNC:50747	100420968	ENSG00000229560
HGNC:27014	129530	ENSG00000144214
HGNC:29615	254773	ENSG00000185674
HGNC:6734	4066	ENSG00000104903
HGNC:6735	4067	ENSG00000254087
HGNC:29604	66004	ENSG00000180155
HGNC:52291	111188157	ENSG00000284505
HGNC:28431	116372	ENSG00000150551
HGNC:25215	137797	ENSG00000197353
HGNC:24880	27076	ENSG00000124466
HGNC:28659	147719	ENSG00000273111
HGNC:26397	284348	ENSG00000159871
HGNC:28751	130574	ENSG00000187123
HGNC:27018	130576	ENSG00000150556
HGNC:44208	646627	ENSG00000259823
HGNC:53735	101928226	ENSG00000229703
HGNC:6737	10434	ENSG00000120992
HGNC:44005	100129401	ENSG00000223595
HGNC:44006	391686	ENSG00000251483
HGNC:44007	157713	ENSG00000218350
HGNC:6738	11313	ENSG00000011009
HGNC:21069	653639	ENSG00000228285
HGNC:50445	388499	ENSG00000269153
HGNC:50446	100128790	ENSG00000236604
HGNC:20440	127018	ENSG00000143353
HGNC:54054	102723886	ENSG00000228536
HGNC:50560	643723	ENSG00000228063
HGNC:25074	57149	ENSG00000102897
HGNC:25229	57226	ENSG00000083099
HGNC:21365	57128	ENSG00000214113
HGNC:28072	90624	ENSG00000186687
HGNC:27314	201229	ENSG00000232859
HGNC:32070	388695	ENSG00000163155
HGNC:28571	256586	ENSG00000140280
HGNC:26969	116068	ENSG00000176018
HGNC:26571	145748	ENSG00000183060
HGNC:1968	1130	ENSG00000143669
HGNC:41320	100874266	ENSG00000229463
HGNC:14687	10894	ENSG00000133800
HGNC:6740	4069	ENSG00000090382
HGNC:30502	84569	ENSG00000120563
HGNC:29613	119180	ENSG00000151033
HGNC:28387	131375	ENSG00000157093
HGNC:29614	57151	ENSG00000275722
HGNC:17497	84328	ENSG00000162441
HGNC:6741	54585	ENSG00000163818
HGNC:6742	8216	ENSG00000099949
HGNC:13861	11178	ENSG00000061337
HGNC:43630	100874051	ENSG00000253733
HGNC:29381	84445	ENSG00000107816
HGNC:30139	9762	ENSG00000088899
HGNC:25183	130951	ENSG00000159374
HGNC:6752	4074	ENSG00000003056
HGNC:55051	100131200	ENSG00000228042
HGNC:6757	4081	ENSG00000180660
HGNC:6758	10586	ENSG00000181541
HGNC:26787	126868	ENSG00000173212
HGNC:26216	79919	ENSG00000172478
HGNC:30215	346389	ENSG00000183742
HGNC:41257	100874041	ENSG00000228598
HGNC:13664	23499	ENSG00000127603
HGNC:25052	90355	ENSG00000181751
HGNC:25572	55219	ENSG00000204178
HGNC:53963	101929951	ENSG00000237797
HGNC:29598	28992	ENSG00000133315
HGNC:16126	140733	ENSG00000172264
HGNC:37193	100379174	ENSG00000235914
HGNC:16201	140848	ENSG00000227927
HGNC:4740	9555	ENSG00000113648
HGNC:14453	55506	ENSG00000099284
HGNC:6762	8379	ENSG00000002822
HGNC:6763	4085	ENSG00000164109
HGNC:21059	9587	ENSG00000124688
HGNC:20019	326596	ENSG00000258445
HGNC:6764	10459	ENSG00000116670
HGNC:6765	8174	ENSG00000099866
HGNC:6766	8567	ENSG00000110514
HGNC:40354	101928943	ENSG00000256746
HGNC:13731	10296	ENSG00000090316
HGNC:25929	84944	ENSG00000143194
HGNC:6776	4094	ENSG00000178573
HGNC:24966	84232	ENSG00000179632
HGNC:23145	389692	ENSG00000182759
HGNC:51203	104326051	ENSG00000254338
HGNC:6408	9935	ENSG00000204103
HGNC:6780	23764	ENSG00000185022
HGNC:6781	4097	ENSG00000197063
HGNC:43649	92659	ENSG00000265688
HGNC:31102	727764	ENSG00000274847
HGNC:6782	7975	ENSG00000198517
HGNC:51525	102467146	ENSG00000261390
HGNC:6783	4099	ENSG00000105695
HGNC:6796	4100	ENSG00000198681
HGNC:6800	4101	ENSG00000268606
HGNC:19340	266740	ENSG00000183305
HGNC:6801	4102	ENSG00000221867
HGNC:6802	4103	ENSG00000147381
HGNC:53860	105373368	ENSG00000229967
HGNC:6803	4104	ENSG00000242520
HGNC:6804	4105	ENSG00000197172
HGNC:6805	4106	ENSG00000224732
HGNC:6806	4107	ENSG00000156009
HGNC:45093	101410537	ENSG00000230899
HGNC:6807	4108	ENSG00000123584
HGNC:31909	728269	ENSG00000267978
HGNC:6797	4109	ENSG00000124260
HGNC:6798	4110	ENSG00000185247
HGNC:6799	4111	ENSG00000213401
HGNC:35154	139363	ENSG00000183981
HGNC:6808	4112	ENSG00000214107
HGNC:6809	4113	ENSG00000099399
HGNC:6810	4114	ENSG00000198798
HGNC:6811	4115	ENSG00000120289
HGNC:23795	347541	ENSG00000188408
HGNC:23796	158809	ENSG00000176746
HGNC:28824	392433	ENSG00000232030
HGNC:25377	139422	ENSG00000177689
HGNC:21188	139604	ENSG00000189023
HGNC:17418	645864	ENSG00000182798
HGNC:28515	286514	ENSG00000176774
HGNC:6812	9947	ENSG00000155495
HGNC:13574	51438	ENSG00000046774
HGNC:23798	139081	ENSG00000165509
HGNC:6813	9500	ENSG00000179222
HGNC:16353	10916	ENSG00000102316
HGNC:23793	728239	ENSG00000154545
HGNC:22880	81557	ENSG00000187243
HGNC:24934	57692	ENSG00000198934
HGNC:24935	139599	ENSG00000186675
HGNC:29639	64110	ENSG00000177383
HGNC:24092	28986	ENSG00000187601
HGNC:6814	54551	ENSG00000254585
HGNC:946	9223	ENSG00000151276
HGNC:40091	100873983	ENSG00000240175
HGNC:42436	151877	ENSG00000272610
HGNC:18957	9863	ENSG00000187391
HGNC:40860	100874020	ENSG00000251276
HGNC:40861	100874021	ENSG00000226978
HGNC:40862	100505881	ENSG00000234456
HGNC:29647	260425	ENSG00000081026
HGNC:30006	79917	ENSG00000269313
HGNC:6815	4116	ENSG00000162385
